Subscriber ID,Show,Episodes Watched,Episode Length (m)
330,Mad Men,0.27,45
330,Pony,0.13,30
330,Lorax,0.13,30
329,Walking Dead,3.38,40
329,Lost,1.58,45
329,Weeds,0.2,30
329,Lorax,0.17,30
329,Mad Men,0.13,45
329,Pony,0.07,30
328,Walking Dead,2.82,40
328,Lost,0.93,45
328,Weeds,0.23,30
328,Mad Men,0.44,45
328,Lorax,0.2,30
328,Pony,0.17,30
327,Walking Dead,2.15,40
327,Weeds,0.47,30
327,Mad Men,0.84,45
327,Lost,0.24,45
327,Pony,0.17,30
327,Lorax,0.1,30
326,Walking Dead,3.1,40
326,Lost,1.2,45
326,Weeds,0.2,30
326,Pony,0.17,30
326,Mad Men,0.27,45
326,Lorax,0.1,30
325,Walking Dead,2.93,40
325,Lost,1.09,45
325,Lorax,0.17,30
325,Pony,0.13,30
325,Weeds,0.1,30
325,Mad Men,0,45
324,Walking Dead,2.78,40
324,Lost,0.93,45
324,Lorax,0.17,30
324,Pony,0.13,30
324,Weeds,0.07,30
324,Mad Men,0.09,45
323,Walking Dead,3.1,40
323,Lost,1.36,45
323,Weeds,0.2,30
323,Pony,0.2,30
323,Mad Men,0.27,45
323,Lorax,0.1,30
322,Walking Dead,3.1,40
322,Lost,1.2,45
322,Lorax,0.1,30
322,Pony,0.07,30
322,Mad Men,0,45
322,Weeds,0,30
321,Walking Dead,3.22,40
321,Lost,1.42,45
321,Weeds,0.1,30
321,Pony,0.1,30
321,Mad Men,0.18,45
321,Lorax,0.03,30
320,Walking Dead,2.82,40
320,Lost,0.96,45
320,Pony,0.23,30
320,Lorax,0.17,30
320,Mad Men,0.09,45
320,Weeds,0.03,30
319,Walking Dead,3.15,40
319,Lost,1.27,45
319,Pony,0.17,30
319,Lorax,0.17,30
319,Weeds,0.13,30
319,Mad Men,0,45
318,Walking Dead,3.2,40
318,Lost,1.29,45
318,Weeds,0.1,30
318,Pony,0.07,30
318,Lorax,0.07,30
318,Mad Men,0,45
317,Walking Dead,3,40
317,Lost,1.33,45
317,Mad Men,0.62,45
317,Weeds,0.27,30
317,Pony,0.2,30
317,Lorax,0.1,30
316,Walking Dead,3.13,40
316,Lost,1.29,45
316,Pony,0.2,30
316,Lorax,0.2,30
316,Weeds,0.1,30
316,Mad Men,0.13,45
315,Walking Dead,3,40
315,Lost,1.11,45
315,Pony,0.27,30
315,Lorax,0.17,30
315,Mad Men,0.09,45
315,Weeds,0.03,30
314,Walking Dead,2.73,40
314,Lost,0.98,45
314,Weeds,0.13,30
314,Pony,0.1,30
314,Lorax,0.07,30
314,Mad Men,0,45
313,Walking Dead,2.9,40
313,Lost,1.16,45
313,Weeds,0.23,30
313,Mad Men,0.36,45
313,Pony,0.17,30
313,Lorax,0.13,30
312,Walking Dead,3.02,40
312,Lost,1.29,45
312,Pony,0.2,30
312,Weeds,0.17,30
312,Lorax,0.17,30
312,Mad Men,0.31,45
311,Walking Dead,2.77,40
311,Lost,0.91,45
311,Lorax,0.17,30
311,Pony,0.13,30
311,Weeds,0.03,30
311,Mad Men,0,45
310,Walking Dead,3.22,40
310,Lost,1.44,45
310,Weeds,0.27,30
310,Lorax,0.27,30
310,Pony,0.2,30
310,Mad Men,0.36,45
309,Walking Dead,3.42,40
309,Lost,1.64,45
309,Weeds,0.3,30
309,Mad Men,0.44,45
309,Lorax,0.07,30
309,Pony,0.03,30
308,Walking Dead,3.3,40
308,Lost,1.44,45
308,Mad Men,0.31,45
308,Weeds,0.13,30
308,Pony,0.1,30
308,Lorax,0.1,30
307,Walking Dead,3,40
307,Lost,1.07,45
307,Pony,0.1,30
307,Lorax,0.1,30
307,Mad Men,0.18,45
307,Weeds,0.07,30
306,Walking Dead,3.15,40
306,Lost,1.22,45
306,Weeds,0.27,30
306,Pony,0.17,30
306,Mad Men,0.27,45
306,Lorax,0.13,30
305,Walking Dead,2.93,40
305,Lost,0.91,45
305,Pony,0.23,30
305,Lorax,0.13,30
305,Weeds,0.1,30
305,Mad Men,0,45
304,Walking Dead,3.48,40
304,Lost,1.6,45
304,Weeds,0.23,30
304,Mad Men,0.36,45
304,Lorax,0.17,30
304,Pony,0.1,30
303,Walking Dead,2.77,40
303,Lost,1.02,45
303,Weeds,0.23,30
303,Pony,0.23,30
303,Lorax,0.23,30
303,Mad Men,0.13,45
302,Walking Dead,3.15,40
302,Lost,1.29,45
302,Weeds,0.13,30
302,Mad Men,0.22,45
302,Pony,0.1,30
302,Lorax,0.1,30
301,Walking Dead,3.27,40
301,Lost,1.64,45
301,Pony,0.27,30
301,Weeds,0.23,30
301,Lorax,0.17,30
301,Mad Men,0.27,45
300,Walking Dead,3.07,40
300,Lost,1.16,45
300,Pony,0.2,30
300,Lorax,0.17,30
300,Weeds,0.1,30
300,Mad Men,0,45
299,Walking Dead,2.93,40
299,Lost,1.18,45
299,Weeds,0.17,30
299,Mad Men,0.27,45
299,Pony,0.13,30
299,Lorax,0.13,30
298,Walking Dead,3.3,40
298,Lost,1.62,45
298,Weeds,0.2,30
298,Mad Men,0.31,45
298,Lorax,0.13,30
298,Pony,0.1,30
297,Walking Dead,3.07,40
297,Lost,1.24,45
297,Lorax,0.17,30
297,Mad Men,0.27,45
297,Weeds,0.13,30
297,Pony,0.13,30
296,Walking Dead,2.93,40
296,Lost,1.07,45
296,Weeds,0.37,30
296,Mad Men,0.49,45
296,Lorax,0.13,30
296,Pony,0.1,30
295,Walking Dead,2.97,40
295,Lost,1.07,45
295,Mad Men,0.31,45
295,Weeds,0.13,30
295,Pony,0.07,30
295,Lorax,0.03,30
294,Walking Dead,2.97,40
294,Lost,1.07,45
294,Weeds,0.37,30
294,Mad Men,0.58,45
294,Pony,0.1,30
294,Lorax,0.03,30
293,Walking Dead,3.12,40
293,Lost,1.31,45
293,Weeds,0.23,30
293,Pony,0.2,30
293,Mad Men,0.36,45
293,Lorax,0.13,30
292,Walking Dead,3.1,40
292,Lost,1.27,45
292,Lorax,0.17,30
292,Pony,0.1,30
292,Weeds,0.07,30
292,Mad Men,0.04,45
291,Walking Dead,2.93,40
291,Lost,0.98,45
291,Weeds,0.17,30
291,Mad Men,0.13,45
291,Pony,0.07,30
291,Lorax,0.07,30
290,Walking Dead,2.93,40
290,Lost,1.18,45
290,Weeds,0.43,30
290,Mad Men,0.49,45
290,Lorax,0.2,30
290,Pony,0.13,30
289,Walking Dead,3.38,40
289,Lost,1.71,45
289,Weeds,0.27,30
289,Lorax,0.23,30
289,Pony,0.2,30
289,Mad Men,0.36,45
288,Walking Dead,2.95,40
288,Lost,1.07,45
288,Pony,0.17,30
288,Lorax,0.13,30
288,Weeds,0.07,30
288,Mad Men,0,45
287,Walking Dead,2.63,40
287,Lost,0.71,45
287,Weeds,0.37,30
287,Mad Men,0.67,45
287,Lorax,0.17,30
287,Pony,0.07,30
286,Walking Dead,3.23,40
286,Lost,1.4,45
286,Mad Men,0.4,45
286,Weeds,0.17,30
286,Pony,0.1,30
286,Lorax,0.03,30
285,Walking Dead,2.62,40
285,Lost,0.71,45
285,Weeds,0.37,30
285,Mad Men,0.67,45
285,Lorax,0.1,30
285,Pony,0.07,30
284,Walking Dead,2.9,40
284,Lost,1.09,45
284,Weeds,0.57,30
284,Mad Men,1.11,45
284,Lorax,0.23,30
284,Pony,0.2,30
283,Walking Dead,3.33,40
283,Lost,1.6,45
283,Weeds,0.23,30
283,Mad Men,0.44,45
283,Pony,0.17,30
283,Lorax,0.07,30
282,Walking Dead,3.15,40
282,Lost,1.33,45
282,Pony,0.2,30
282,Lorax,0.13,30
282,Weeds,0.07,30
282,Mad Men,0,45
281,Walking Dead,2.77,40
281,Lost,0.96,45
281,Pony,0.1,30
281,Weeds,0.07,30
281,Lorax,0.03,30
281,Mad Men,0.04,45
280,Walking Dead,3.35,40
280,Lost,1.33,45
280,Pony,0.2,30
280,Lorax,0.17,30
280,Weeds,0.1,30
280,Mad Men,0,45
279,Walking Dead,3.05,40
279,Lost,1.27,45
279,Pony,0.23,30
279,Mad Men,0.36,45
279,Weeds,0.17,30
279,Lorax,0.13,30
278,Walking Dead,2.97,40
278,Lost,1.18,45
278,Weeds,0.17,30
278,Mad Men,0.31,45
278,Lorax,0.13,30
278,Pony,0.07,30
277,Walking Dead,3.05,40
277,Lost,1.29,45
277,Weeds,0.17,30
277,Mad Men,0.22,45
277,Lorax,0.1,30
277,Pony,0.07,30
276,Walking Dead,3.35,40
276,Lost,1.51,45
276,Pony,0.17,30
276,Lorax,0.1,30
276,Mad Men,0.09,45
276,Weeds,0.03,30
275,Walking Dead,3,40
275,Lost,1.36,45
275,Mad Men,0.62,45
275,Weeds,0.3,30
275,Pony,0.07,30
275,Lorax,0.07,30
274,Walking Dead,3.2,40
274,Lost,1.33,45
274,Weeds,0.1,30
274,Lorax,0.07,30
274,Pony,0.03,30
274,Mad Men,0,45
273,Walking Dead,3.03,40
273,Lost,1.24,45
273,Mad Men,0.22,45
273,Weeds,0.1,30
273,Pony,0.1,30
273,Lorax,0.07,30
272,Walking Dead,3.67,40
272,Lost,1.87,45
272,Weeds,0.13,30
272,Pony,0.1,30
272,Lorax,0.07,30
272,Mad Men,0,45
271,Walking Dead,3.23,40
271,Lost,1.4,45
271,Lorax,0.33,30
271,Pony,0.17,30
271,Weeds,0.13,30
271,Mad Men,0.13,45
270,Walking Dead,3.37,40
270,Lost,1.36,45
270,Weeds,0.13,30
270,Pony,0.1,30
270,Lorax,0.07,30
270,Mad Men,0.09,45
269,Walking Dead,2.92,40
269,Lost,1.11,45
269,Weeds,0.23,30
269,Lorax,0.17,30
269,Mad Men,0.31,45
269,Pony,0.1,30
268,Walking Dead,3.02,40
268,Lost,1.09,45
268,Lorax,0.23,30
268,Pony,0.1,30
268,Weeds,0.07,30
268,Mad Men,0,45
267,Walking Dead,3.13,40
267,Lost,1.24,45
267,Lorax,0.2,30
267,Pony,0.17,30
267,Weeds,0.07,30
267,Mad Men,0.09,45
266,Walking Dead,3.18,40
266,Lost,1.22,45
266,Pony,0.27,30
266,Lorax,0.13,30
266,Weeds,0.07,30
266,Mad Men,0,45
265,Walking Dead,3,40
265,Lost,1.13,45
265,Weeds,0.13,30
265,Mad Men,0.13,45
265,Pony,0.03,30
265,Lorax,0.03,30
264,Walking Dead,3.58,40
264,Lost,1.76,45
264,Weeds,0.2,30
264,Mad Men,0.36,45
264,Lorax,0.13,30
264,Pony,0.1,30
263,Walking Dead,2.45,40
263,Lost,0.67,45
263,Mad Men,0.8,45
263,Weeds,0.37,30
263,Pony,0.17,30
263,Lorax,0.13,30
262,Walking Dead,2.67,40
262,Lost,0.82,45
262,Weeds,0.2,30
262,Lorax,0.2,30
262,Mad Men,0.36,45
262,Pony,0.17,30
261,Walking Dead,2.88,40
261,Lost,0.98,45
261,Mad Men,0.67,45
261,Weeds,0.33,30
261,Pony,0.17,30
261,Lorax,0.13,30
260,Walking Dead,3.17,40
260,Lost,1.33,45
260,Weeds,0.47,30
260,Mad Men,0.8,45
260,Pony,0.17,30
260,Lorax,0.1,30
259,Walking Dead,3.22,40
259,Lost,1.33,45
259,Pony,0.17,30
259,Lorax,0.17,30
259,Weeds,0.07,30
259,Mad Men,0,45
258,Walking Dead,3.2,40
258,Lost,1.33,45
258,Mad Men,0.49,45
258,Weeds,0.23,30
258,Pony,0.2,30
258,Lorax,0.13,30
257,Walking Dead,2.8,40
257,Lost,0.93,45
257,Weeds,0.4,30
257,Mad Men,0.76,45
257,Pony,0.23,30
257,Lorax,0.2,30
256,Walking Dead,3.18,40
256,Lost,1.44,45
256,Mad Men,0.4,45
256,Weeds,0.17,30
256,Pony,0.1,30
256,Lorax,0.03,30
255,Walking Dead,3.52,40
255,Lost,1.64,45
255,Lorax,0.17,30
255,Pony,0.13,30
255,Weeds,0.07,30
255,Mad Men,0.04,45
254,Walking Dead,3.15,40
254,Lost,1.47,45
254,Weeds,0.33,30
254,Mad Men,0.62,45
254,Pony,0.17,30
254,Lorax,0.1,30
253,Walking Dead,3.22,40
253,Lost,1.38,45
253,Weeds,0.17,30
253,Pony,0.1,30
253,Lorax,0.07,30
253,Mad Men,0,45
252,Walking Dead,2.42,40
252,Lost,0.53,45
252,Weeds,0.3,30
252,Mad Men,0.44,45
252,Pony,0.2,30
252,Lorax,0.1,30
251,Walking Dead,2.63,40
251,Lost,0.73,45
251,Weeds,0.3,30
251,Mad Men,0.4,45
251,Pony,0.17,30
251,Lorax,0.13,30
250,Walking Dead,2.57,40
250,Lost,0.69,45
250,Mad Men,0.36,45
250,Weeds,0.17,30
250,Pony,0.13,30
250,Lorax,0.13,30
249,Walking Dead,2.98,40
249,Lost,1.04,45
249,Weeds,0.2,30
249,Mad Men,0.31,45
249,Lorax,0.1,30
249,Pony,0.03,30
248,Walking Dead,2.92,40
248,Lost,1.07,45
248,Pony,0.23,30
248,Lorax,0.13,30
248,Weeds,0.03,30
248,Mad Men,0,45
247,Walking Dead,3.05,40
247,Lost,1.24,45
247,Pony,0.27,30
247,Weeds,0.17,30
247,Lorax,0.17,30
247,Mad Men,0.31,45
246,Walking Dead,3.45,40
246,Lost,1.49,45
246,Weeds,0.07,30
246,Lorax,0.07,30
246,Pony,0.03,30
246,Mad Men,0,45
245,Walking Dead,3.32,40
245,Lost,1.44,45
245,Weeds,0.2,30
245,Mad Men,0.31,45
245,Lorax,0.1,30
245,Pony,0.03,30
244,Walking Dead,2.58,40
244,Lost,0.76,45
244,Mad Men,0.49,45
244,Weeds,0.23,30
244,Lorax,0.23,30
244,Pony,0.13,30
243,Walking Dead,3.33,40
243,Lost,1.64,45
243,Mad Men,0.4,45
243,Weeds,0.2,30
243,Pony,0.07,30
243,Lorax,0.07,30
242,Walking Dead,3.18,40
242,Lost,1.49,45
242,Pony,0.2,30
242,Lorax,0.2,30
242,Weeds,0.1,30
242,Mad Men,0.09,45
241,Walking Dead,3.35,40
241,Lost,1.56,45
241,Weeds,0.07,30
241,Pony,0.03,30
241,Mad Men,0,45
241,Lorax,0,30
240,Walking Dead,3.25,40
240,Lost,1.36,45
240,Weeds,0.23,30
240,Mad Men,0.44,45
240,Pony,0.17,30
240,Lorax,0.07,30
239,Walking Dead,3.32,40
239,Lost,1.38,45
239,Lorax,0.3,30
239,Weeds,0.13,30
239,Pony,0.13,30
239,Mad Men,0.13,45
238,Walking Dead,2.68,40
238,Lost,0.78,45
238,Pony,0.13,30
238,Lorax,0.13,30
238,Weeds,0.07,30
238,Mad Men,0.04,45
237,Walking Dead,3.33,40
237,Lost,1.51,45
237,Pony,0.33,30
237,Weeds,0.23,30
237,Mad Men,0.4,45
237,Lorax,0.2,30
236,Walking Dead,3.13,40
236,Lost,1.31,45
236,Weeds,0.23,30
236,Mad Men,0.36,45
236,Pony,0.07,30
236,Lorax,0.07,30
235,Walking Dead,3.2,40
235,Lost,1.22,45
235,Lorax,0.17,30
235,Weeds,0.1,30
235,Pony,0.1,30
235,Mad Men,0.04,45
234,Walking Dead,2.83,40
234,Lost,1,45
234,Weeds,0.3,30
234,Mad Men,0.53,45
234,Pony,0.1,30
234,Lorax,0.1,30
233,Walking Dead,2.78,40
233,Lost,0.93,45
233,Weeds,0.17,30
233,Lorax,0.13,30
233,Pony,0.1,30
233,Mad Men,0.09,45
232,Walking Dead,3.17,40
232,Lost,1.36,45
232,Weeds,0.23,30
232,Pony,0.13,30
232,Mad Men,0.22,45
232,Lorax,0.07,30
231,Walking Dead,2.53,40
231,Lost,0.8,45
231,Mad Men,1.16,45
231,Weeds,0.57,30
231,Pony,0.13,30
231,Lorax,0.13,30
230,Walking Dead,3.07,40
230,Lost,1.27,45
230,Pony,0.13,30
230,Lorax,0.13,30
230,Mad Men,0.18,45
230,Weeds,0.07,30
229,Walking Dead,3.07,40
229,Lost,1.18,45
229,Mad Men,0.31,45
229,Weeds,0.13,30
229,Lorax,0.13,30
229,Pony,0.07,30
228,Walking Dead,2.9,40
228,Lost,1.04,45
228,Mad Men,0.4,45
228,Weeds,0.2,30
228,Pony,0.17,30
228,Lorax,0.07,30
227,Walking Dead,3.03,40
227,Lost,1.22,45
227,Weeds,0.23,30
227,Mad Men,0.44,45
227,Lorax,0.13,30
227,Pony,0.1,30
226,Walking Dead,2.87,40
226,Lost,1.16,45
226,Weeds,0.3,30
226,Pony,0.2,30
226,Mad Men,0.22,45
226,Lorax,0.1,30
225,Walking Dead,3.37,40
225,Lost,1.58,45
225,Pony,0.2,30
225,Lorax,0.2,30
225,Mad Men,0,45
225,Weeds,0,30
224,Walking Dead,3.32,40
224,Lost,1.51,45
224,Weeds,0.17,30
224,Mad Men,0.22,45
224,Pony,0.07,30
224,Lorax,0.07,30
223,Walking Dead,3.32,40
223,Lost,1.64,45
223,Weeds,0.3,30
223,Mad Men,0.53,45
223,Pony,0.2,30
223,Lorax,0.13,30
222,Walking Dead,3.55,40
222,Lost,1.6,45
222,Weeds,0.17,30
222,Mad Men,0.18,45
222,Pony,0.07,30
222,Lorax,0.07,30
221,Walking Dead,2.88,40
221,Lost,1.13,45
221,Weeds,0.43,30
221,Mad Men,0.76,45
221,Pony,0.2,30
221,Lorax,0.13,30
220,Walking Dead,1.95,40
220,Weeds,0.3,30
220,Mad Men,0.49,45
220,Lorax,0.17,30
220,Pony,0.13,30
220,Lost,0.02,45
219,Walking Dead,2.92,40
219,Lost,1.02,45
219,Weeds,0.27,30
219,Mad Men,0.44,45
219,Lorax,0.17,30
219,Pony,0.13,30
218,Walking Dead,2.95,40
218,Lost,0.91,45
218,Weeds,0.23,30
218,Mad Men,0.27,45
218,Lorax,0.13,30
218,Pony,0.1,30
217,Walking Dead,2.82,40
217,Lost,0.84,45
217,Mad Men,0.49,45
217,Weeds,0.23,30
217,Pony,0.23,30
217,Lorax,0.2,30
216,Walking Dead,2.83,40
216,Lost,0.91,45
216,Weeds,0.17,30
216,Pony,0.17,30
216,Lorax,0.13,30
216,Mad Men,0.22,45
215,Walking Dead,3.17,40
215,Lost,1.42,45
215,Lorax,0.1,30
215,Pony,0.07,30
215,Mad Men,0,45
215,Weeds,0,30
214,Walking Dead,3.72,40
214,Lost,1.82,45
214,Pony,0.13,30
214,Weeds,0.1,30
214,Mad Men,0.18,45
214,Lorax,0.07,30
213,Walking Dead,3.13,40
213,Lost,1.29,45
213,Weeds,0.23,30
213,Lorax,0.2,30
213,Pony,0.17,30
213,Mad Men,0.27,45
212,Walking Dead,3.28,40
212,Lost,1.44,45
212,Weeds,0.4,30
212,Mad Men,0.71,45
212,Pony,0.23,30
212,Lorax,0.13,30
211,Walking Dead,3.37,40
211,Lost,1.56,45
211,Weeds,0.37,30
211,Pony,0.27,30
211,Lorax,0.27,30
211,Mad Men,0.4,45
210,Walking Dead,2.7,40
210,Lost,0.93,45
210,Weeds,0.3,30
210,Mad Men,0.4,45
210,Pony,0.2,30
210,Lorax,0.1,30
209,Walking Dead,2.72,40
209,Lost,0.8,45
209,Weeds,0.17,30
209,Lorax,0.1,30
209,Mad Men,0.18,45
209,Pony,0,30
208,Walking Dead,2.68,40
208,Lost,0.67,45
208,Weeds,0.27,30
208,Pony,0.17,30
208,Lorax,0.17,30
208,Mad Men,0.27,45
207,Walking Dead,2.67,40
207,Lost,0.78,45
207,Weeds,0.4,30
207,Mad Men,0.76,45
207,Pony,0.2,30
207,Lorax,0.1,30
206,Walking Dead,3.05,40
206,Lost,1.36,45
206,Pony,0.23,30
206,Lorax,0.13,30
206,Mad Men,0.04,45
206,Weeds,0,30
205,Walking Dead,3.35,40
205,Lost,1.51,45
205,Pony,0.13,30
205,Weeds,0.1,30
205,Lorax,0.07,30
205,Mad Men,0.09,45
204,Walking Dead,2.93,40
204,Lost,1.18,45
204,Weeds,0.3,30
204,Mad Men,0.49,45
204,Pony,0.1,30
204,Lorax,0.03,30
203,Walking Dead,3.15,40
203,Lost,1.22,45
203,Pony,0.2,30
203,Lorax,0.2,30
203,Weeds,0.17,30
203,Mad Men,0.18,45
202,Walking Dead,2.65,40
202,Lost,0.69,45
202,Pony,0.23,30
202,Weeds,0.2,30
202,Mad Men,0.31,45
202,Lorax,0.1,30
201,Walking Dead,3.15,40
201,Lost,1.16,45
201,Pony,0.23,30
201,Weeds,0.2,30
201,Lorax,0.17,30
201,Mad Men,0.22,45
200,Walking Dead,2.97,40
200,Lost,1.07,45
200,Pony,0.27,30
200,Lorax,0.17,30
200,Weeds,0.1,30
200,Mad Men,0,45
199,Walking Dead,2.9,40
199,Lost,1.13,45
199,Mad Men,0.27,45
199,Weeds,0.13,30
199,Lorax,0.07,30
199,Pony,0.03,30
198,Walking Dead,2.78,40
198,Lost,0.98,45
198,Weeds,0.37,30
198,Mad Men,0.58,45
198,Lorax,0.13,30
198,Pony,0.07,30
197,Walking Dead,3.02,40
197,Lost,1.22,45
197,Weeds,0.2,30
197,Lorax,0.13,30
197,Pony,0.1,30
197,Mad Men,0.13,45
196,Walking Dead,2.98,40
196,Lost,1.18,45
196,Weeds,0.4,30
196,Mad Men,0.71,45
196,Pony,0.1,30
196,Lorax,0.1,30
195,Walking Dead,2.8,40
195,Lost,1.09,45
195,Weeds,0.43,30
195,Mad Men,0.67,45
195,Lorax,0.13,30
195,Pony,0.1,30
194,Walking Dead,3,40
194,Lost,1.09,45
194,Weeds,0.27,30
194,Pony,0.17,30
194,Mad Men,0.31,45
194,Lorax,0.07,30
193,Walking Dead,2.9,40
193,Lost,1,45
193,Mad Men,0.62,45
193,Weeds,0.3,30
193,Lorax,0.03,30
193,Pony,0,30
192,Walking Dead,2.9,40
192,Lost,1.04,45
192,Pony,0.13,30
192,Lorax,0.13,30
192,Weeds,0.03,30
192,Mad Men,0,45
191,Walking Dead,3.15,40
191,Lost,1.11,45
191,Pony,0.1,30
191,Lorax,0.1,30
191,Weeds,0.07,30
191,Mad Men,0,45
190,Walking Dead,2.88,40
190,Lost,0.98,45
190,Weeds,0.17,30
190,Pony,0.17,30
190,Lorax,0.17,30
190,Mad Men,0.18,45
189,Walking Dead,2.9,40
189,Lost,0.89,45
189,Pony,0.17,30
189,Lorax,0.1,30
189,Weeds,0.03,30
189,Mad Men,0,45
188,Walking Dead,2.77,40
188,Lost,0.84,45
188,Mad Men,0.58,45
188,Weeds,0.27,30
188,Pony,0.13,30
188,Lorax,0.07,30
187,Walking Dead,3.05,40
187,Lost,1.16,45
187,Weeds,0.3,30
187,Pony,0.13,30
187,Lorax,0.13,30
187,Mad Men,0.22,45
186,Walking Dead,2.75,40
186,Lost,0.93,45
186,Weeds,0.37,30
186,Mad Men,0.62,45
186,Pony,0.17,30
186,Lorax,0.1,30
185,Walking Dead,3.08,40
185,Lost,1.29,45
185,Lorax,0.17,30
185,Weeds,0.13,30
185,Pony,0.13,30
185,Mad Men,0.09,45
184,Walking Dead,3.12,40
184,Lost,1.2,45
184,Weeds,0.17,30
184,Pony,0.17,30
184,Lorax,0.13,30
184,Mad Men,0.13,45
183,Walking Dead,3.17,40
183,Lost,1.18,45
183,Weeds,0.13,30
183,Mad Men,0.18,45
183,Pony,0.07,30
183,Lorax,0.07,30
182,Walking Dead,3.03,40
182,Lost,1.27,45
182,Weeds,0.1,30
182,Pony,0.1,30
182,Lorax,0.07,30
182,Mad Men,0,45
181,Walking Dead,2.88,40
181,Lost,1.02,45
181,Weeds,0.17,30
181,Mad Men,0.13,45
181,Lorax,0.07,30
181,Pony,0.03,30
180,Walking Dead,2.95,40
180,Lost,1.2,45
180,Pony,0.2,30
180,Lorax,0.17,30
180,Weeds,0.13,30
180,Mad Men,0.22,45
179,Walking Dead,3.08,40
179,Lost,1.33,45
179,Weeds,0.1,30
179,Pony,0.07,30
179,Lorax,0.07,30
179,Mad Men,0.04,45
178,Walking Dead,2.67,40
178,Lost,0.76,45
178,Weeds,0.23,30
178,Mad Men,0.27,45
178,Pony,0.03,30
178,Lorax,0.03,30
177,Walking Dead,3.05,40
177,Lost,1.36,45
177,Weeds,0.53,30
177,Mad Men,1.02,45
177,Pony,0.13,30
177,Lorax,0.1,30
176,Walking Dead,2.98,40
176,Lost,1.09,45
176,Weeds,0.17,30
176,Mad Men,0.27,45
176,Pony,0.1,30
176,Lorax,0.03,30
175,Walking Dead,2.93,40
175,Lost,1.16,45
175,Weeds,0.4,30
175,Mad Men,0.71,45
175,Pony,0.13,30
175,Lorax,0.13,30
174,Walking Dead,3.02,40
174,Lost,1.24,45
174,Weeds,0.17,30
174,Mad Men,0.22,45
174,Pony,0.07,30
174,Lorax,0.07,30
173,Walking Dead,2.8,40
173,Lost,1.07,45
173,Weeds,0.3,30
173,Mad Men,0.58,45
173,Lorax,0.17,30
173,Pony,0.13,30
172,Walking Dead,2.85,40
172,Lost,1.07,45
172,Weeds,0.17,30
172,Lorax,0.07,30
172,Pony,0.03,30
172,Mad Men,0.04,45
171,Walking Dead,2.43,40
171,Lost,0.4,45
171,Pony,0.33,30
171,Lorax,0.17,30
171,Weeds,0.07,30
171,Mad Men,0,45
170,Walking Dead,2.65,40
170,Lost,0.78,45
170,Mad Men,0.53,45
170,Weeds,0.27,30
170,Lorax,0.13,30
170,Pony,0.1,30
169,Walking Dead,2.9,40
169,Lost,1,45
169,Weeds,0.23,30
169,Pony,0.17,30
169,Mad Men,0.31,45
169,Lorax,0.1,30
168,Walking Dead,2.98,40
168,Lost,1.13,45
168,Lorax,0.3,30
168,Pony,0.23,30
168,Weeds,0.07,30
168,Mad Men,0,45
167,Walking Dead,3.52,40
167,Lost,1.76,45
167,Pony,0.33,30
167,Lorax,0.23,30
167,Mad Men,0,45
167,Weeds,0,30
166,Walking Dead,2.93,40
166,Lost,1.11,45
166,Weeds,0.3,30
166,Mad Men,0.49,45
166,Pony,0.13,30
166,Lorax,0.07,30
165,Walking Dead,3.02,40
165,Lost,1.13,45
165,Mad Men,0.44,45
165,Weeds,0.2,30
165,Pony,0.2,30
165,Lorax,0.2,30
164,Walking Dead,2.92,40
164,Lost,1.07,45
164,Weeds,0.23,30
164,Mad Men,0.27,45
164,Lorax,0.1,30
164,Pony,0.03,30
163,Walking Dead,2.97,40
163,Lost,1.27,45
163,Weeds,0.37,30
163,Mad Men,0.71,45
163,Lorax,0.17,30
163,Pony,0.13,30
162,Walking Dead,2.98,40
162,Lost,1.16,45
162,Weeds,0.2,30
162,Pony,0.2,30
162,Lorax,0.2,30
162,Mad Men,0.27,45
161,Walking Dead,3.13,40
161,Lost,1.4,45
161,Pony,0.2,30
161,Lorax,0.17,30
161,Weeds,0.1,30
161,Mad Men,0,45
160,Walking Dead,3.35,40
160,Lost,1.51,45
160,Pony,0.2,30
160,Lorax,0.13,30
160,Weeds,0.03,30
160,Mad Men,0,45
159,Walking Dead,3.18,40
159,Lost,1.42,45
159,Weeds,0.37,30
159,Mad Men,0.62,45
159,Pony,0.13,30
159,Lorax,0.13,30
158,Walking Dead,2.97,40
158,Lost,1.04,45
158,Pony,0.2,30
158,Weeds,0.17,30
158,Lorax,0.17,30
158,Mad Men,0.18,45
157,Walking Dead,2.95,40
157,Lost,1.16,45
157,Weeds,0.3,30
157,Mad Men,0.58,45
157,Lorax,0.23,30
157,Pony,0.13,30
156,Walking Dead,3.15,40
156,Lost,1.4,45
156,Mad Men,0.62,45
156,Weeds,0.3,30
156,Pony,0.1,30
156,Lorax,0.03,30
155,Walking Dead,3.03,40
155,Lost,1.44,45
155,Mad Men,0.93,45
155,Weeds,0.43,30
155,Lorax,0.13,30
155,Pony,0.1,30
154,Walking Dead,2.97,40
154,Lost,1.13,45
154,Mad Men,0.53,45
154,Weeds,0.27,30
154,Pony,0.13,30
154,Lorax,0.1,30
153,Walking Dead,3.07,40
153,Lost,1.27,45
153,Pony,0.23,30
153,Lorax,0.17,30
153,Weeds,0.1,30
153,Mad Men,0.09,45
152,Walking Dead,2.63,40
152,Lost,0.84,45
152,Weeds,0.2,30
